flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇫🇮,sadekeppi,0,0,9:11.155,9:11.500,28 Mar 2026,37,(U),unknown,,,https://www.youtube.com/watch?v=n1bfxslQnoY,9,11,500,551500,552,1,410359,1.34394518,410359,1.34394518,-0.0005,0.9817,5.421357491,197.6802,201.3714,301.1858,4.05950,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:11.538,9:11.538,19 Dec 2025,136,(U),unknown,,,https://www.youtube.com/watch?v=cGZBFX1-arU&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=160,9,11,538,551538,552,1,410359,1.344037782,410359,1.344037782,-0.0005,0.9343,5.424291458,187.9000,201.1216,300.9315,4.06142,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0.7775979983,156.3917558,
🇫🇮,sadekeppi,0,0,9:11.468,9:11.596,25 Jan 2026,99,(U),unknown,,,https://www.youtube.com/watch?v=bauK5JutqFo,9,11,596,551596,552,1,410359,1.344179121,410359,1.344179121,-0.0005,0.9517,5.428772348,191.0459,200.7407,300.5436,4.06433,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,xzeroxy,0,1,9:04.267,9:11.604,25 Dec 2023,861,(V),861747958763840487,,,https://www.speedrun.com/mc/runs/yjwoo7dm,9,11,604,551604,552,1,410359,1.344198616,446254,1.236076315,-0.0005,0.6502,2.824785274,357.2959,549.5305,300.4901,4.06473,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:11.051,9:11.608,20 Sep 2025,226,(U),unknown,,,https://www.youtube.com/watch?v=jITLzyt8gXQ&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=141,9,11,608,551608,552,1,410359,1.344208364,410359,1.344208364,-0.0005,0.8932,5.42969984,179.2213,200.6619,300.4634,4.06494,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0.3152726055,63.26320567,
🇳🇴,skycrab1,0,0,9:11.308,9:12.058,19 Dec 2025,136,(U),see video,,,https://www.youtube.com/watch?v=Z1rqujzYKV8&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=159,9,12,58,552058,552,0,410359,1.345304965,410359,1.345304965,-0.0005,0.9343,5.464582933,184.7210,197.7190,297.4596,4.08763,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,136,0.7775979983,153.7458812,
🇮🇹,drip120,0,0,9:10.678,9:12.062,29 Aug 2024,613,(U),unknown,,,https://www.youtube.com/watch?v=LSRuTRyAUfA,9,12,62,552062,552,0,410359,1.345314712,421494,1.309774279,-0.0005,0.7360,4.430536123,222.6617,302.5219,297.4330,4.08784,,,,   ,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,613,0,0.00000002998747829,
🇦🇺,Erikfzf,0,1,9:12.227,9:12.227,05 Jul 2023,1034,(V),7337174511026994351,,,https://www.speedrun.com/mc/runs/znvqd5lm,9,12,227,552227,552,0,410359,1.345716799,465828,1.185474038,-0.0005,0.5963,2.050322279,420.6949,705.5008,296.3342,4.09619,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,AndrewCrow,0,0,9:12.154,9:12.313,18 Jun 2025,320,(U),unknown,,,https://www.youtube.com/watch?v=mgqba8qgpQE,9,12,313,552313,552,0,410359,1.345926372,410359,1.345926372,-0.0005,0.8521,5.484438561,167.0719,196.0607,295.7620,4.10054,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,0.03774886009,7.401068676,
🇵🇱,okshey,0,1,9:09.804,9:12.402,11 Aug 2024,631,(V),-2254865974237692647,,,https://www.speedrun.com/mc/runs/z0qrw64m,9,12,402,552402,552,0,410359,1.346143255,421494,1.310580934,-0.0005,0.7294,4.451918648,218.7966,299.9580,295.1703,4.10506,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631,0,0.0000000036801347,
🇳🇴,skycrab1,0,0,9:10.431,9:12.727,07 Feb 2026,86,(U),unknown,,,https://www.youtube.com/watch?v=__q_TjQ_FMo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=164,9,12,727,552727,553,1,410359,1.346935245,410359,1.346935245,-0.0005,0.9579,5.516811719,185.2439,193.3831,293.0129,4.12158,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0.9383750217,181.4658698,
🇨🇿,Cursed_Carrot,0,1,9:00.750,9:12.941,11 Mar 2023,1150,(U),2638661032627702990,,,https://www.youtube.com/watch?v=xsjwfJw8KyQ,9,12,941,552941,553,1,410359,1.347456739,465828,1.187006792,-0.0005,0.5627,2.070587106,394.5652,701.1939,291.5954,4.13249,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:11.847,9:13.147,18 Feb 2024,806,(U),unknown,,,https://www.youtube.com/watch?v=kFt_4d61onA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=10,9,13,147,553147,553,0,410359,1.347958739,421494,1.312348456,-0.0005,0.6683,4.499094796,196.7274,294.3646,290.2331,4.14302,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,806,0,0,
🇺🇸,doogile,0,0,9:13.305,9:13.305,18 May 2025,351,(U),5319889205923870675,,,https://www.youtube.com/watch?v=ztGEXhDZfOU,9,13,305,553305,553,0,410359,1.348343767,421494,1.312723313,-0.0005,0.8390,4.509157253,245.9913,293.1828,289.1897,4.15111,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,351,0.01324208717,3.882352005,
🇵🇱,okshey,0,0,9:12.171,9:13.635,17 Jul 2025,291,(U),unknown,,,https://www.youtube.com/watch?v=ty4JUqRnYw0,9,13,635,553635,554,1,410359,1.349147941,410359,1.349147941,-0.0005,0.8646,5.588410722,162.1750,187.5744,287.0148,4.16806,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0.08507542185,15.95797528,
🇨🇦,Aquacorde,0,1,9:13.730,9:13.730,02 May 2023,1098,(V),1132467978693802935,,,https://www.speedrun.com/mc/runs/z5poxedm,9,13,730,553730,554,1,410359,1.349379446,465828,1.18870055,-0.0005,0.5775,2.093194659,402.1898,696.3999,286.3898,4.17295,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1098,0,0,
🇸🇰,NoFear1337,0,0,9:10.602,9:13.999,04 Jul 2025,304,(U),unknown,,,https://www.youtube.com/watch?v=yNwHcISAArA,9,13,999,553999,554,1,410359,1.350034969,410359,1.350034969,-0.0005,0.8590,5.617345088,159.1455,185.2708,284.6226,4.18682,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,304,0.0602383311,11.16040576,
🇫🇷,AstraF,0,1,9:12.826,9:14.135,24 Oct 2023,923,(V),8692637984665644759,,,https://www.speedrun.com/mc/runs/y4krq6nm,9,14,135,554135,554,0,410359,1.350366387,465828,1.18956997,-0.0005,0.6303,2.104887193,437.4069,693.9251,283.7306,4.19384,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:10.467,9:14.159,20 Sep 2025,226,(U),unknown,,,https://www.youtube.com/watch?v=OEZzZLeynP0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=139,9,14,159,554159,554,0,410359,1.350424872,410359,1.350424872,-0.0005,0.8932,5.630105661,164.5745,184.2628,283.5733,4.19509,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,226,0.3152726055,58.09301812,
🇳🇴,skycrab1,0,0,9:13.279,9:14.255,15 Feb 2024,809,(U),unknown,,,https://www.youtube.com/watch?v=WLjCJKEsbRU&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=9,9,14,255,554255,554,0,410359,1.350658813,421494,1.3149772,-0.0005,0.6673,4.570085057,190.9244,286.1104,282.9444,4.20005,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,809,0,0,
🇳🇴,skycrab1,0,0,9:12.682,9:14.598,17 Aug 2024,625,(U),-7884786286742246917,,,https://www.youtube.com/watch?v=AzF0dGCk1Ow&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=56,9,14,598,554598,555,1,410359,1.351494667,421494,1.315790972,-0.0005,0.7316,4.592263502,207.4652,283.5713,280.7016,4.21785,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,625,0,0.000000007075704935,
🇵🇱,watermelon1708,0,0,9:12.401,9:14.662,24 Jul 2025,284,(U),unknown,,,https://www.youtube.com/watch?v=4QYqWY63NSU,9,14,662,554662,555,1,410359,1.351650628,410359,1.351650628,-0.0005,0.8676,5.670390073,157.1367,181.1121,280.2839,4.22118,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,284,0.1012026436,18.32902554,
🇺🇸,doogile,0,0,9:14.024,9:14.498,29 Jan 2024,826,(U),6589962244023862742,,,https://www.youtube.com/watch?v=-hzOpmkTbDU,9,14,498,554498,554,0,410359,1.351250978,421494,1.315553721,-0.0005,0.6617,4.585787562,188.1177,284.3108,281.3548,4.21265,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,826,0,0,
🇺🇸,Feinberg,0,0,9:11.174,9:14.994,27 Oct 2022,1285,(U),2915556913390472646,,,https://www.youtube.com/watch?v=DWH0YeK2M_A,9,14,994,554994,555,1,410359,1.352459676,517884,1.071656973,-0.0005,0.5260,0.9697939024,491.8332,935.0871,278.1204,4.23847,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,doogile,0,0,9:14.533,9:15.162,26 Apr 2024,738,(U),-3919243300877167705,,,https://www.youtube.com/watch?v=GeoFh01Ym_4,9,15,162,555162,555,0,410359,1.352869073,421494,1.317129069,-0.0005,0.6914,4.628941212,193.1936,279.4136,277.0280,4.24725,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,738,0,0,
🇫🇮,sadekeppi,0,0,9:13.584,9:15.527,14 Apr 2025,385,(U),-8290656219591381128,,,https://www.youtube.com/watch?v=Zz14GZVj_0g,9,15,527,555527,556,1,410359,1.353758538,421494,1.317995037,-0.0005,0.8249,4.652817089,228.2766,276.7344,274.6602,4.26638,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385,0.00332374706,0.9197951296,
🇺🇸,doogile,0,0,9:14.089,9:15.601,11 Nov 2023,905,(U),2174062846577023263,,,https://www.youtube.com/watch?v=pUgJefjM1GA,9,15,601,555601,556,1,410359,1.353938868,465828,1.192717054,-0.0005,0.6360,2.147714651,435.6134,684.8878,274.1811,4.27026,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,905,0,0,
🇳🇴,skycrab1,0,0,9:14.966,9:16.045,09 Jul 2024,664,(U),1846406805123780457,,,https://www.youtube.com/watch?v=6Yj7_cuk-uM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=41,9,16,45,556045,556,0,410359,1.355020848,421494,1.319223998,-0.0005,0.7175,4.686890252,195.8369,272.9482,271.3130,4.29365,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,664,0,0,
🇨🇦,rdpill,0,1,9:09.681,9:16.183,20 Oct 2023,927,(V),7156324769459840152,,,https://www.speedrun.com/mc/runs/y9kngrnz,9,16,183,556183,556,0,410359,1.355357139,465828,1.193966443,-0.0005,0.6291,2.164937781,428.5696,681.2662,270.4239,4.30094,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇮,sadekeppi,0,0,9:16.215,9:16.215,06 Apr 2025,393,(U),unknown,,,https://www.youtube.com/watch?v=yJf1cOGUM_k,9,16,215,556215,556,0,410359,1.355435119,421494,1.319627326,-0.0005,0.8216,4.698121088,223.2371,271.7097,270.2179,4.30263,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393,0.002311529852,0.6280651762,
🇫🇮,megelimc,0,1,9:09.754,9:16.343,17 Nov 2022,1263.25,(V),-892141537493528746,,,https://www.speedrun.com/mc/run/y4xdkwdz,9,16,343,556343,556,0,410359,1.355747041,495537,1.122707285,-0.0005,0.5317,1.362124888,454.1710,854.1432,269.3945,4.30940,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇸🇰,NoFear1337,0,0,9:14.913,9:16.380,10 Feb 2024,814,(U),unknown,,,https://www.youtube.com/watch?v=5zSaBWQqr4U&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=6,9,16,380,556380,556,0,410359,1.355837206,421494,1.32001879,-0.0005,0.6656,4.709044608,180.0632,270.5097,269.1566,4.31136,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,814,0,0,
🇺🇸,Zylenox,0,0,9:14.387,9:16.437,20 May 2023,1080,(U),8905593962406892009,,,https://www.youtube.com/watch?v=hGU9t4TJ2m0,9,16,437,556437,556,0,410359,1.355976109,465828,1.194511708,-0.0005,0.5827,2.172494046,396.0822,679.6797,268.7904,4.31439,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1080,0,0,
🇫🇮,AndrewCrow,0,1,9:14.036,9:16.477,02 Apr 2025,397,(V),-6799269420836569969,,,https://www.speedrun.com/mc/runs/y9pq32vm,9,16,477,556477,556,0,410359,1.356073584,421494,1.320248924,-0.0005,0.8200,4.715476905,221.2294,269.8052,268.5335,4.31651,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,0.001916839966,0.5171733202,
🇨🇦,Aquacorde,0,0,9:15.604,9:16.493,26 Jan 2024,829,(U),-1042044413178476719,,,https://www.youtube.com/watch?v=pAhnFo4AVnE,9,16,493,556493,556,0,410359,1.356112575,421494,1.320286884,-0.0005,0.6607,4.716538657,178.1756,269.6890,268.4307,4.31736,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,829,0,0,
🇳🇴,skycrab1,0,0,9:16.645,9:16.645,17 Oct 2024,564,(U),6561585119955405427,,,https://www.youtube.com/watch?v=MkMf2lrPDJk&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=85,9,16,645,556645,557,1,410359,1.356482982,421494,1.320647506,-0.0005,0.7543,4.726635964,202.5877,268.5865,267.4555,4.32543,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,564,0.00000001616181623,0.000004340846061,
🇺🇸,Infume,0,1,9:13.433,9:16.955,05 Nov 2023,911,(V),2006249756228583623,09,Yes,https://www.speedrun.com/mc/runs/yoo68gjy,9,16,955,556955,557,1,410359,1.357238418,465828,1.195623707,-0.0005,0.6341,2.187979089,428.9470,676.4330,265.4709,4.34193,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,911,0,0,
🇺🇸,doogile,0,0,9:17.074,9:17.074,22 Sep 2024,589,(U),7208789671149948230,,,https://www.youtube.com/watch?v=GoOPg6uyw0M,9,17,74,557074,557,0,410359,1.357528408,421494,1.321665314,-0.0005,0.7449,4.755238596,197.7601,265.4840,264.7106,4.34827,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,589,0.000000001335918322,0.0000003546649817,
🇨🇦,NoHacsJustRoblox,0,0,9:17.060,9:17.060,04 Oct 2024,577,(U),-7707972832259680714,,,https://www.youtube.com/watch?v=OErmac0MJfo,9,17,60,557060,557,0,410359,1.357494292,421494,1.321632099,-0.0005,0.7494,4.75430274,199.0259,265.5851,264.8000,4.34753,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,577,0.000000004541523539,0.000001206160818,
🇸🇰,NoFear1337,0,0,9:17.140,9:17.140,12 Dec 2022,1239,(U),unknown,,,https://www.youtube.com/watch?v=6nhON_z_fUs,9,17,140,557140,557,0,410359,1.357689243,495537,1.124315641,-0.0005,0.5382,1.376662274,458.0350,851.0284,264.2893,4.35180,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1239,0,0,
🇩🇰,Bloopy,0,0,9:17.397,9:17.397,31 Oct 2024,550,(U),-8999228905854836808,,,https://www.youtube.com/watch?v=3DH8mKGha0g,9,17,397,557397,557,0,410359,1.358315524,421494,1.322431636,-0.0005,0.7596,4.776875894,199.8868,263.1571,262.6512,4.36555,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,550,0.00000005948747802,0.00001565455404,
🇫🇮,AndrewCrow,0,1,9:16.632,9:17.414,04 Mar 2025,426,(V),-7135634061431368207,,,https://www.speedrun.com/mc/runs/y6geo5jm,9,17,414,557414,557,0,410359,1.358356951,421494,1.322471969,-0.0005,0.8082,4.778017132,212.5733,263.0349,262.5430,4.36646,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,0.0004390586301,0.1154877336,
🇺🇸,Zylenox,0,0,9:10.985,9:17.522,15 May 2023,1084.104167,(U),-7323274319262585461,15,Yes,https://www.youtube.com/watch?v=EUYjJCqOPdc,9,17,522,557522,558,1,410359,1.358620135,465828,1.196840894,-0.0005,0.5816,2.205044899,391.3055,672.8623,261.8560,4.37225,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.104167,0,0,
🇺🇸,Zylenox,0,0,9:13.869,9:17.609,31 Jan 2023,1189,(U),-7020151109902988040,15,Yes,https://www.youtube.com/watch?v=LFG9a3caV7M,9,17,609,557609,558,1,410359,1.358832145,495537,1.125262089,-0.0005,0.5518,1.385285194,468.6094,849.1786,261.3030,4.37692,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1189,0,0,
🇫🇮,sadekeppi,0,1,9:16.512,9:17.825,18 Sep 2024,593,(V),-8519881394831868986,,,https://www.speedrun.com/mc/runs/yvxpxe6z,9,17,825,557825,558,1,410359,1.359358513,421494,1.323447072,-0.0005,0.7434,4.805682517,193.3519,260.0859,259.9323,4.38853,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593,0.0000000008785171382,0.0000002284899314,
🇳🇴,skycrab1,0,0,9:18.049,9:18.049,10 Oct 2024,571,(U),7717196540961604110,,,https://www.youtube.com/watch?v=zMUJ5AJmou8&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=80,9,18,49,558049,558,0,410359,1.359904376,421494,1.323978515,-0.0005,0.7516,4.820820678,194.2866,258.4841,258.5138,4.40060,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,571,0.000000008217982467,0.000002124217913,
🇳🇴,skycrab1,0,0,9:18.430,9:18.430,22 Jul 2025,286,(U),unknown,,,https://www.youtube.com/watch?v=za-UzBn_QrM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=134,9,18,430,558430,558,0,410359,1.360832832,410359,1.360832832,-0.0005,0.8668,5.980418473,137.3053,158.4132,256.1082,4.42119,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,286,0.09638876787,15.26925539,
🇺🇸,Reignex,0,0,9:18.705,9:18.705,14 Oct 2023,933,(U),unknown,12,Yes,https://www.youtube.com/watch?v=4FF1nTxjHGU,9,18,705,558705,559,1,410359,1.361502977,465828,1.199380458,-0.0005,0.6272,2.241044785,417.3069,665.3557,254.3776,4.43611,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,933,0,0,
🇵🇱,okshey,0,0,9:15.055,9:18.727,18 Oct 2025,198,(U),see video,,,https://www.youtube.com/watch?v=dMuMFmERlLs,9,18,727,558727,559,1,410359,1.361556588,410359,1.361556588,-0.0005,0.9057,6.005485017,141.9239,156.6934,254.2394,4.43730,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,0.4601332305,72.09982905,
🇸🇰,NoFear1337,0,0,9:16.999,9:18.825,30 Dec 2023,856,(U),unknown,,,https://www.youtube.com/watch?v=LBJgput7Jd4&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=2,9,18,825,558825,559,1,410359,1.361795404,446254,1.252257683,-0.0005,0.6518,3.123567323,322.8264,495.2758,253.6240,4.44263,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,856,0,0,
🇸🇰,NoFear1337,0,0,9:18.887,9:18.887,23 Jun 2024,680,(U),unknown,,,https://www.youtube.com/watch?v=07u83rRMp7g&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=10,9,18,887,558887,559,1,410359,1.361946491,421494,1.32596668,-0.0005,0.7118,4.877832195,179.7407,252.5262,253.2349,4.44601,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,680,0,0,
