flag,runner_name,is_wr,is_pb,in_game_time,re_timed_time,date,days_since,src_status,seed,instances(depracated),depracated,link,minutes,seconds,milliseconds,total_milliseconds,total_seconds,rounding,current_wr,normal_time,wr_at_time,normal_time,decay,weight,k,run_score,non_weighted_run_score,current_wr_run_score,dynamic_k,blank,iron_source,has_tnt,enter_type,enter_time,enter_structure1_split,structure_1_time,structure1_type,structure1_split,structure1_exit_time,structure1_structure2_split,structure2_time,structure2_type,structure_2_split,structure2_exit,blaze_rates_string,blaze_rods_dropped,blazes_killed,blaze_rates_decimal,structure2_exit_exit1_split,rods_obtained_pre_exit1,num_exits,exit1_time,stronghold_travel_type,triangulation_split,eyes_thrown,eye_breaks,eyes_left,total_eye_loss,reenter_time,exit_2_split,stronghold_distance,<400,400-1000,1000-1500,1500-2000,200+,exit_2_time,theoretical_blind,nether_split,total_nether,total_ow2,post_blind,structure2_finish_split,structure2_exit_stronghold_split,stronghold_time,portal_room_locator_type,stronghold_split,frames_filled,frames_needed,end_enter_time,end_type,explosives_used,rotations,zero_explosivies,perch_explosives,end_spawn_type,dragon_node,dragon_location,dragon_angle,tower_height,tower,standing_height,end_split,truncated_igt,bastion_type,bastion_route,chests_checked,depracated,bastion_enter_time,bastion_enter_route_start_split,route_start_time,route_split,total_bastion_split,bastion_exit_time,obsidian,string,glowstone,arrows,pearls,crying_obsidian,days_since,elo_weight,elo,timeloss 
🇳🇴,skycrab1,0,0,9:09.863,9:10.809,08 Mar 2024,786,(U),unknown,,,https://www.youtube.com/watch?v=LhLJ0UepT94&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=11,9,10,809,550809,551,1,410359,1.342261288,421494,1.30680152,-0.0005,0.6750,4.352526736,210.6283,312.0287,305.8212,4.02491,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,786,0,0,
🇳🇴,skycrab1,0,0,9:10.726,9:11.397,13 Jun 2024,689,(U),-8879598757614006862,,,https://www.youtube.com/watch?v=cIcsjmes9iM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=29,9,11,397,551397,551,0,410359,1.34369418,421494,1.308196558,-0.0005,0.7086,4.388980001,217.9265,307.5562,301.8753,4.05433,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,689,0,0,
🇫🇮,sadekeppi,0,0,9:11.155,9:11.500,28 Mar 2026,36,(U),unknown,,,https://www.youtube.com/watch?v=n1bfxslQnoY,9,11,500,551500,552,1,410359,1.34394518,410359,1.34394518,-0.0005,0.9822,5.421357491,197.7791,201.3714,301.1858,4.05950,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:11.538,9:11.538,19 Dec 2025,135,(U),unknown,,,https://www.youtube.com/watch?v=cGZBFX1-arU&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=160,9,11,538,551538,552,1,410359,1.344037782,410359,1.344037782,-0.0005,0.9347,5.424291458,187.9939,201.1216,300.9315,4.06142,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,135,0.7818929034,157.255554,
🇫🇮,sadekeppi,0,0,9:11.468,9:11.596,25 Jan 2026,98,(U),unknown,,,https://www.youtube.com/watch?v=bauK5JutqFo,9,11,596,551596,552,1,410359,1.344179121,410359,1.344179121,-0.0005,0.9522,5.428772348,191.1415,200.7407,300.5436,4.06433,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇳🇴,skycrab1,0,0,9:11.051,9:11.608,20 Sep 2025,225,(U),unknown,,,https://www.youtube.com/watch?v=jITLzyt8gXQ&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=141,9,11,608,551608,552,1,410359,1.344208364,410359,1.344208364,-0.0005,0.8936,5.42969984,179.3110,200.6619,300.4634,4.06494,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,225,0.3201189927,64.23569102,
🇳🇴,skycrab1,0,0,9:11.308,9:12.058,19 Dec 2025,135,(U),see video,,,https://www.youtube.com/watch?v=Z1rqujzYKV8&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=159,9,12,58,552058,552,0,410359,1.345304965,410359,1.345304965,-0.0005,0.9347,5.464582933,184.8134,197.7190,297.4596,4.08763,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,135,0.7818929034,154.5950654,
🇮🇹,drip120,0,0,9:10.678,9:12.062,29 Aug 2024,612,(U),unknown,,,https://www.youtube.com/watch?v=LSRuTRyAUfA,9,12,62,552062,552,0,410359,1.345314712,421494,1.309774279,-0.0005,0.7364,4.430536123,222.7731,302.5219,297.4330,4.08784,,,,   ,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,612,0.0000000001109332108,0.00000003355972893,
🇫🇮,AndrewCrow,0,0,9:12.154,9:12.313,18 Jun 2025,319,(U),unknown,,,https://www.youtube.com/watch?v=mgqba8qgpQE,9,12,313,552313,552,0,410359,1.345926372,410359,1.345926372,-0.0005,0.8526,5.484438561,167.1555,196.0607,295.7620,4.10054,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,319,0.03892276815,7.631225936,
🇵🇱,okshey,0,1,9:09.804,9:12.402,11 Aug 2024,630,(V),-2254865974237692647,,,https://www.speedrun.com/mc/runs/z0qrw64m,9,12,402,552402,552,0,410359,1.346143255,421494,1.310580934,-0.0005,0.7298,4.451918648,218.9060,299.9580,295.1703,4.10506,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630,0,0.00000000414626718,
🇳🇴,skycrab1,0,0,9:10.431,9:12.727,07 Feb 2026,85,(U),unknown,,,https://www.youtube.com/watch?v=__q_TjQ_FMo&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=164,9,12,727,552727,553,1,410359,1.346935245,410359,1.346935245,-0.0005,0.9584,5.516811719,185.3365,193.3831,293.0129,4.12158,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0.9404352302,181.8642793,
🇳🇴,skycrab1,0,0,9:11.847,9:13.147,18 Feb 2024,805,(U),unknown,,,https://www.youtube.com/watch?v=kFt_4d61onA&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=10,9,13,147,553147,553,0,410359,1.347958739,421494,1.312348456,-0.0005,0.6686,4.499094796,196.8258,294.3646,290.2331,4.14302,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,805,0,0,
🇺🇸,doogile,0,0,9:13.305,9:13.305,18 May 2025,350,(U),5319889205923870675,,,https://www.youtube.com/watch?v=ztGEXhDZfOU,9,13,305,553305,553,0,410359,1.348343767,421494,1.312723313,-0.0005,0.8395,4.509157253,246.1143,293.1828,289.1897,4.15111,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,350,0.01373923047,4.028105865,
🇵🇱,okshey,0,0,9:12.171,9:13.635,17 Jul 2025,290,(U),unknown,,,https://www.youtube.com/watch?v=ty4JUqRnYw0,9,13,635,553635,554,1,410359,1.349147941,410359,1.349147941,-0.0005,0.8650,5.588410722,162.2561,187.5744,287.0148,4.16806,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0.08725678115,16.36714255,
🇨🇦,Aquacorde,0,1,9:13.730,9:13.730,02 May 2023,1097,(V),1132467978693802935,,,https://www.speedrun.com/mc/runs/z5poxedm,9,13,730,553730,554,1,410359,1.349379446,465828,1.18870055,-0.0005,0.5778,2.093194659,402.3909,696.3999,286.3898,4.17295,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,0,0,
🇸🇰,NoFear1337,0,0,9:10.602,9:13.999,04 Jul 2025,303,(U),unknown,,,https://www.youtube.com/watch?v=yNwHcISAArA,9,13,999,553999,554,1,410359,1.350034969,410359,1.350034969,-0.0005,0.8594,5.617345088,159.2251,185.2708,284.6226,4.18682,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,303,0.06192615204,11.47310975,
🇳🇴,skycrab1,0,0,9:10.467,9:14.159,20 Sep 2025,225,(U),unknown,,,https://www.youtube.com/watch?v=OEZzZLeynP0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=139,9,14,159,554159,554,0,410359,1.350424872,410359,1.350424872,-0.0005,0.8936,5.630105661,164.6568,184.2628,283.5733,4.19509,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,225,0.3201189927,58.98602707,
🇳🇴,skycrab1,0,0,9:13.279,9:14.255,15 Feb 2024,808,(U),unknown,,,https://www.youtube.com/watch?v=WLjCJKEsbRU&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=9,9,14,255,554255,554,0,410359,1.350658813,421494,1.3149772,-0.0005,0.6676,4.570085057,191.0199,286.1104,282.9444,4.20005,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,808,0,0,
🇳🇴,skycrab1,0,0,9:12.682,9:14.598,17 Aug 2024,624,(U),-7884786286742246917,,,https://www.youtube.com/watch?v=AzF0dGCk1Ow&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=56,9,14,598,554598,555,1,410359,1.351494667,421494,1.315790972,-0.0005,0.7320,4.592263502,207.5690,283.5713,280.7016,4.21785,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,624,0,0.000000007953938192,
🇵🇱,watermelon1708,0,0,9:12.401,9:14.662,24 Jul 2025,283,(U),unknown,,,https://www.youtube.com/watch?v=4QYqWY63NSU,9,14,662,554662,555,1,410359,1.351650628,410359,1.351650628,-0.0005,0.8681,5.670390073,157.2153,181.1121,280.2839,4.22118,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,283,0.1036724675,18.77634059,
🇺🇸,doogile,0,0,9:14.024,9:14.498,29 Jan 2024,825,(U),6589962244023862742,,,https://www.youtube.com/watch?v=-hzOpmkTbDU,9,14,498,554498,554,0,410359,1.351250978,421494,1.315553721,-0.0005,0.6620,4.585787562,188.2118,284.3108,281.3548,4.21265,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,825,0,0,
🇺🇸,doogile,0,0,9:14.533,9:15.162,26 Apr 2024,737,(U),-3919243300877167705,,,https://www.youtube.com/watch?v=GeoFh01Ym_4,9,15,162,555162,555,0,410359,1.352869073,421494,1.317129069,-0.0005,0.6918,4.628941212,193.2903,279.4136,277.0280,4.24725,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,737,0,0,
🇫🇮,sadekeppi,0,0,9:13.584,9:15.527,14 Apr 2025,384,(U),-8290656219591381128,,,https://www.youtube.com/watch?v=Zz14GZVj_0g,9,15,527,555527,556,1,410359,1.353758538,421494,1.317995037,-0.0005,0.8253,4.652817089,228.3908,276.7344,274.6602,4.26638,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,0.003474480179,0.9615081679,
🇺🇸,doogile,0,0,9:14.089,9:15.601,11 Nov 2023,904,(U),2174062846577023263,,,https://www.youtube.com/watch?v=pUgJefjM1GA,9,15,601,555601,556,1,410359,1.353938868,465828,1.192717054,-0.0005,0.6364,2.147714651,435.8312,684.8878,274.1811,4.27026,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,904,0,0,
🇳🇴,skycrab1,0,0,9:14.966,9:16.045,09 Jul 2024,663,(U),1846406805123780457,,,https://www.youtube.com/watch?v=6Yj7_cuk-uM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=41,9,16,45,556045,556,0,410359,1.355020848,421494,1.319223998,-0.0005,0.7178,4.686890252,195.9348,272.9482,271.3130,4.29365,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,663,0,0,
🇫🇮,sadekeppi,0,0,9:16.215,9:16.215,06 Apr 2025,392,(U),unknown,,,https://www.youtube.com/watch?v=yJf1cOGUM_k,9,16,215,556215,556,0,410359,1.355435119,421494,1.319627326,-0.0005,0.8220,4.698121088,223.3487,271.7097,270.2179,4.30263,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,0.002420868788,0.6577736301,
🇸🇰,NoFear1337,0,0,9:14.913,9:16.380,10 Feb 2024,813,(U),unknown,,,https://www.youtube.com/watch?v=5zSaBWQqr4U&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=6,9,16,380,556380,556,0,410359,1.355837206,421494,1.32001879,-0.0005,0.6660,4.709044608,180.1533,270.5097,269.1566,4.31136,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,813,0,0,
🇺🇸,Zylenox,0,0,9:14.387,9:16.437,20 May 2023,1079,(U),8905593962406892009,,,https://www.youtube.com/watch?v=hGU9t4TJ2m0,9,16,437,556437,556,0,410359,1.355976109,465828,1.194511708,-0.0005,0.5830,2.172494046,396.2802,679.6797,268.7904,4.31439,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1079,0,0,
🇫🇮,AndrewCrow,0,1,9:14.036,9:16.477,02 Apr 2025,396,(V),-6799269420836569969,,,https://www.speedrun.com/mc/runs/y9pq32vm,9,16,477,556477,556,0,410359,1.356073584,421494,1.320248924,-0.0005,0.8204,4.715476905,221.3400,269.8052,268.5335,4.31651,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0.00200941107,0.5421494821,
🇨🇦,Aquacorde,0,0,9:15.604,9:16.493,26 Jan 2024,828,(U),-1042044413178476719,,,https://www.youtube.com/watch?v=pAhnFo4AVnE,9,16,493,556493,556,0,410359,1.356112575,421494,1.320286884,-0.0005,0.6610,4.716538657,178.2647,269.6890,268.4307,4.31736,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,828,0,0,
🇳🇴,skycrab1,0,0,9:16.645,9:16.645,17 Oct 2024,563,(U),6561585119955405427,,,https://www.youtube.com/watch?v=MkMf2lrPDJk&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=85,9,16,645,556645,557,1,410359,1.356482982,421494,1.320647506,-0.0005,0.7547,4.726635964,202.6891,268.5865,267.4555,4.32543,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,563,0.00000001777710044,0.000004774689635,
🇺🇸,Infume,0,1,9:13.433,9:16.955,05 Nov 2023,910,(V),2006249756228583623,09,Yes,https://www.speedrun.com/mc/runs/yoo68gjy,9,16,955,556955,557,1,410359,1.357238418,465828,1.195623707,-0.0005,0.6344,2.187979089,429.1616,676.4330,265.4709,4.34193,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,910,0,0,
🇺🇸,doogile,0,0,9:17.074,9:17.074,22 Sep 2024,588,(U),7208789671149948230,,,https://www.youtube.com/watch?v=GoOPg6uyw0M,9,17,74,557074,557,0,410359,1.357528408,421494,1.321665314,-0.0005,0.7453,4.755238596,197.8590,265.4840,264.7106,4.34827,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,588,0.000000001482186907,0.0000003934969553,
🇨🇦,NoHacsJustRoblox,0,0,9:17.060,9:17.060,04 Oct 2024,576,(U),-7707972832259680714,,,https://www.youtube.com/watch?v=OErmac0MJfo,9,17,60,557060,557,0,410359,1.357494292,421494,1.321632099,-0.0005,0.7498,4.75430274,199.1255,265.5851,264.8000,4.34753,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,576,0.000000005017682817,0.000001332621611,
🇸🇰,NoFear1337,0,0,9:17.140,9:17.140,12 Dec 2022,1238,(U),unknown,,,https://www.youtube.com/watch?v=6nhON_z_fUs,9,17,140,557140,557,0,410359,1.357689243,495537,1.124315641,-0.0005,0.5385,1.376662274,458.2640,851.0284,264.2893,4.35180,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1238,0,0,
🇩🇰,Bloopy,0,0,9:17.397,9:17.397,31 Oct 2024,549,(U),-8999228905854836808,,,https://www.youtube.com/watch?v=3DH8mKGha0g,9,17,397,557397,557,0,410359,1.358315524,421494,1.322431636,-0.0005,0.7600,4.776875894,199.9868,263.1571,262.6512,4.36555,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,549,0.00000006512776376,0.00001713883545,
🇫🇮,AndrewCrow,0,1,9:16.632,9:17.414,04 Mar 2025,425,(V),-7135634061431368207,,,https://www.speedrun.com/mc/runs/y6geo5jm,9,17,414,557414,557,0,410359,1.358356951,421494,1.322471969,-0.0005,0.8086,4.778017132,212.6796,263.0349,262.5430,4.36646,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,0.0004635656701,0.1219339399,
🇺🇸,Zylenox,0,0,9:10.985,9:17.522,15 May 2023,1083.104167,(U),-7323274319262585461,15,Yes,https://www.youtube.com/watch?v=EUYjJCqOPdc,9,17,522,557522,558,1,410359,1.358620135,465828,1.196840894,-0.0005,0.5818,2.205044899,391.5012,672.8623,261.8560,4.37225,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.104167,0,0,
🇺🇸,Zylenox,0,0,9:13.869,9:17.609,31 Jan 2023,1188,(U),-7020151109902988040,15,Yes,https://www.youtube.com/watch?v=LFG9a3caV7M,9,17,609,557609,558,1,410359,1.358832145,495537,1.125262089,-0.0005,0.5521,1.385285194,468.8437,849.1786,261.3030,4.37692,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1188,0,0,
🇫🇮,sadekeppi,0,1,9:16.512,9:17.825,18 Sep 2024,592,(V),-8519881394831868986,,,https://www.speedrun.com/mc/runs/yvxpxe6z,9,17,825,557825,558,1,410359,1.359358513,421494,1.323447072,-0.0005,0.7438,4.805682517,193.4486,260.0859,259.9323,4.38853,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,0.0000000009760875799,0.0000002538666288,
🇳🇴,skycrab1,0,0,9:18.049,9:18.049,10 Oct 2024,570,(U),7717196540961604110,,,https://www.youtube.com/watch?v=zMUJ5AJmou8&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=80,9,18,49,558049,558,0,410359,1.359904376,421494,1.323978515,-0.0005,0.7520,4.820820678,194.3837,258.4841,258.5138,4.40060,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,570,0.000000009060876297,0.000002342092578,
🇳🇴,skycrab1,0,0,9:18.430,9:18.430,22 Jul 2025,285,(U),unknown,,,https://www.youtube.com/watch?v=za-UzBn_QrM&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=134,9,18,430,558430,558,0,410359,1.360832832,410359,1.360832832,-0.0005,0.8672,5.980418473,137.3740,158.4132,256.1082,4.42119,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,285,0.09877482642,15.64723861,
🇺🇸,Reignex,0,0,9:18.705,9:18.705,14 Oct 2023,932,(U),unknown,12,Yes,https://www.youtube.com/watch?v=4FF1nTxjHGU,9,18,705,558705,559,1,410359,1.361502977,465828,1.199380458,-0.0005,0.6275,2.241044785,417.5156,665.3557,254.3776,4.43611,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,932,0,0,
🇵🇱,okshey,0,0,9:15.055,9:18.727,18 Oct 2025,197,(U),see video,,,https://www.youtube.com/watch?v=dMuMFmERlLs,9,18,727,558727,559,1,410359,1.361556588,410359,1.361556588,-0.0005,0.9062,6.005485017,141.9949,156.6934,254.2394,4.43730,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,197,0.4655492908,72.94848983,
🇸🇰,NoFear1337,0,0,9:16.999,9:18.825,30 Dec 2023,855,(U),unknown,,,https://www.youtube.com/watch?v=LBJgput7Jd4&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=2,9,18,825,558825,559,1,410359,1.361795404,446254,1.252257683,-0.0005,0.6521,3.123567323,322.9879,495.2758,253.6240,4.44263,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,855,0,0,
🇸🇰,NoFear1337,0,0,9:18.887,9:18.887,23 Jun 2024,679,(U),unknown,,,https://www.youtube.com/watch?v=07u83rRMp7g&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=10,9,18,887,558887,559,1,410359,1.361946491,421494,1.32596668,-0.0005,0.7121,4.877832195,179.8306,252.5262,253.2349,4.44601,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,679,0,0,
🇹🇷,ulsahin,0,1,9:11.907,9:18.901,22 Oct 2022,1289,(V),-9175405862479286955,01,Yes,https://www.speedrun.com/mc/run/yw62x49m,9,18,901,558901,559,1,410359,1.361980607,517884,1.079201134,-0.0005,0.5249,1.020002797,485.6604,925.1997,253.1471,4.44677,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,1289,0,0,
🇳🇴,skycrab1,0,0,9:17.770,9:18.915,05 Jul 2024,667,(U),9011816872477408016,,,https://www.youtube.com/watch?v=LWG_qoaOPj0&list=PLU3_fvoJ1GyMStiA29z37DUPtG47PvOJz&index=39,9,18,915,558915,559,1,410359,1.362014724,421494,1.326033111,-0.0005,0.7164,4.87974747,180.7709,252.3281,253.0593,4.44753,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,667,0,0,
🇩🇰,Bloopy,0,0,9:18.948,9:19.201,15 May 2024,718,(U),-4253594903097616882,,,https://www.youtube.com/watch?v=phM9zY5QURA,9,19,201,559201,559,0,410359,1.362711674,421494,1.32671165,-0.0005,0.6984,4.899349142,174.8087,250.3081,251.2685,4.46313,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,718,0,0,
🇸🇰,NoFear1337,0,0,9:20.067,9:20.067,17 Mar 2024,777,(U),unknown,,,https://www.youtube.com/watch?v=wx_CPxzxwnY&list=PLaTJSsRuu2UeeWabBBfNVWALvnefBoL2C&index=7,9,20,67,560067,560,0,410359,1.364822022,421494,1.328766246,-0.0005,0.6781,4.959132068,165.6070,244.2318,245.8782,4.51065,,,,,,,,,,,,,,,,,,,,,,,,,30 Dec '99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,,,777,0,0,
