date_played_est,iron_source,enter_type,gold_source,spawn_biome,rta,time_wood,time_iron_pick,time_nether,time_bastion,time_fortress,time_first_portal,time_second_portal,time_stronghold,time_end,igt,gold_dropped,blaze_rods,blazes_killed,flint_picked_up,gravel_mined,deaths_total,jumps,eyes_used,diamond_picks_crafted,ender_pearls_used,obsidian_placed,diamond_sword_crafted,stone_mined,netherrack_mined,trade_enchanted_book, trade_iron_boots,trade_potion,trade_splash_potion,trade_iron_nugget,trade_ender_pearl,trade_string,trade_quartz,trade_obsidian,trade_crying_obsidian,trade_fire_charge,trade_leather,trade_soul_sand,trade_nether_brick,trade_glowstone_dust,trade_gravel,trade_magma_cream,killed_blaze,killed_chicken,killed_cod,killed_cow,killed_creeper,killed_enderman,killed_endermite,killed_ghast,killed_hoglin,killed_iron_golem,killed_pig,killed_piglin,killed_salmon,killed_sheep,killed_skeleton,killed_spider,killed_witch,killed_wither_skeleton,killed_zombie,eaten_bread,eaten_cooked_beef,eaten_cooked_chicken,eaten_cooked_cod,eaten_cooked_mutton,eaten_cooked_porkchop,eaten_cooked_salmon,eaten_enchanted_golden_apple,eaten_golden_apple,eaten_apple,eaten_rotten_flesh,eaten_golden_carrot,eaten_mushroom_stew,travel_walk_on_water,travel_walk,travel_walk_under_water,travel_swim,travel_boat,travel_sprint,seed,igt_2,date_played_est_2,bastion_type,end_fight_type,real_deaths,frame_eyes,run_id,,,,,,,,,,notes, 
2/4/2024 17:32:18,Ship/BT,Lava Pool,Bastion,taiga,0:22:18,0:00:25,0:03:05,0:06:20,0:13:33,0:08:23,0:15:52,,0:17:43,0:18:40,0:20:52,154,8,16,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2822494566032023342,0:20:52,2/4/2024 22:32:18,Housing,No Vod,0,2,"2,641",FALSE,,,,,,,,," Chat saw boat, didn't go for far bt, no animals anywhere, far bastion, fort in oppsite direction, pearl hung to bastion, 5rd ssv fort first, housing fastion, 1k blind, eye spy starter, almost missed perch",
2/4/2024 17:07:41,Structureless,Lava Pool,Bastion,plains,0:29:10,0:00:25,0:03:36,0:04:17,0:06:36,0:11:56,0:14:41,,0:24:56,0:25:36,0:27:08,116,8,18,1,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506054660463659421,0:27:08,2/4/2024 22:07:41,Housing,No Vod,2,0,"2,640",FALSE,,,,,,,,,"Crazy iron vein in ravine, silly enderman moment, sick gold throw, pearl hang to rp for calculated, fell off soulsand while shifting, died to selflavaing while trying to kill hoglin, died a second time right before stuff to boat glitch, 2nd portal gened on top of wolf, would have hit pred if the game didn't suc",
2/4/2024 16:36:10,Buried Treasure,Lava Pool,Bastion,forest,0:24:42,0:00:05,0:05:06,0:07:28,0:09:28,0:13:34,0:16:05,,0:21:47,0:22:31,0:23:28,153,9,19,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4236958222850198749,0:23:28,2/4/2024 21:36:10,Treasure,No Vod,1,0,"2,639",FALSE,,,,,,,,,"Bad overworld, far ravine, refused to go all the way back to animals and killed salmon, died trying to be cool, confusing 10 min lag doing top treasure, traded 4 gold blocks from bottom for more pearls, 0.6 angle change, but accidentally calculated with 0.5, zer",
2/4/2024 15:52:42,Buried Treasure,Magma Ravine,Bastion,forest,0:33:53,0:00:11,0:02:24,0:03:05,0:05:03,0:12:40,0:14:50,,0:18:16,0:30:56,0:31:52,378,9,12,1,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3537082349205386728,0:31:52,2/4/2024 20:52:42,Bridge/Treasure,No Vod,1,2,"2,638",FALSE,,,,,,,,," Went for bad boat, got iron from cave bt, scary moment missing jump on bastion, tnt chalice, double triple bridge, traded backup for 20 obi, hot tourist, got treasured, fortress 7 chunks away, 0.6 angle change, gravity block jumpscare, wacky mineshaft ocean exposed stronghold, died to 3 skeleton ambush, crazy amount of iron in altar chest, back zero for redemption",
2/4/2024 15:12:21,Structureless,Lava Pool,Bastion,plains,0:28:39,0:00:49,0:03:09,0:06:23,0:08:23,0:12:28,0:15:19,,0:18:44,0:21:05,0:23:19,427,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6428597309056135667,0:23:19,2/4/2024 20:12:21,Bridge,No Vod,0,5,"2,637",FALSE,,,,,,,,,"Got nothing from rp, went for cave and got rewarded, most normal cow interaction, almost threw iron pick in lava, went the safe way to bastion, 2.3k blind, ripped 5 eye",
2/4/2024 14:40:16,Village,Lava Pool,Bastion,plains,0:21:25,0:00:14,0:03:13,0:08:27,0:09:33,0:13:55,0:15:51,,0:17:18,0:18:07,0:20:27,120,7,13,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3740668509938417659,0:20:27,2/4/2024 19:40:16,Housing,No Vod,0,3,"2,636",FALSE,,,,,,,,,"Went for ocean and then for village, back to back blacksmith runs, but chest sucked, found diamonds before lava, fort pretty close to bastion, tactical 'regen' pearl, wither skull, eye spy starter, messed up zero setup and missed sub 20",
2/4/2024 14:14:47,Village,Lava Pool,Bastion,river,0:21:20,0:00:16,0:00:11,0:03:19,0:06:22,0:11:57,0:14:05,,0:16:43,0:17:42,0:19:59,101,7,13,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567052819901004598,0:19:59,2/4/2024 19:14:47,Housing,No Vod,0,2,"2,635",FALSE,,,,,,,,,"Spawned next to sick blacksmith, lost sub 3 enter to misplacing lava bucket, bastion 21 chunks away, express way to housing double triple, lava housing, still got decent amount of pigs, close hoglin encounter on way to fort, 800 block blind, missed pearl clip twice on easy zero, still got sub 20",
2/4/2024 13:49:43,Structureless,Magma Ravine,Bastion,sunflower_plains,0:33:33,0:02:56,0:04:32,0:06:11,0:09:48,0:20:14,0:22:47,,0:28:11,0:29:29,0:31:50,200,8,13,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7828305805610349206,0:31:50,2/4/2024 18:49:43,Bridge,No Vod,0,1,"2,634",FALSE,,,,,,,,,"Crazy looking windswept savanna, rp on flat terrain without chest, got notch apple in temple, bad terrain to bastion, used all 9 tnt from temple in the run, double triple bridge, got only 21 pearls, far fort, got fortress achievement before seeing it, 1st portal blind in lava ravine, 2k blind, didn't have enough pearls for back zero",
2/4/2024 13:12:00,Village,Lava Pool,Bastion,forest,0:28:11,0:00:08,0:03:02,0:06:19,0:14:59,0:06:27,0:19:53,,0:21:29,0:23:04,0:27:10,238,8,21,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133187364117530202,0:27:10,2/4/2024 18:12:00,Stables,No Vod,0,0,"2,633",FALSE,,,,,,,,,"Actual AA overworld, found diamonds before lava, spawned next to fort, played shieldless fort first, both spawners covered in crimson blocks, recycled stone hoe from village, saw bastion from spawner, got rolled on pearls and obi, had to trade 2 good gaps, 0.8 angle change eye spy, minecart next to altar chest, messed up zero and placed anchors instead of crying obi, still beat pred",
1/29/2024 20:07:12,Buried Treasure,Lava Pool,Bastion,plains,0:28:22,0:00:11,0:03:56,0:06:01,0:08:59,0:15:08,0:17:46,,0:21:23,0:25:26,0:27:13,144,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6020731908223788975,0:27:13,1/30/2024 1:07:12,Stables,Half Bow,0,1,"2,632",FALSE,,,,,,,,https://youtu.be/uomoxk9oWhQ?si=nEENsSD2dDhbWCeF&t=9846,"Bad ocean, crazy food chest in boat, got enough iron after boat and bt, got a stack of logs after tnt, got 2 effiency 5 picks in 2 rps, stables basaltion, ripped 20 obi in the chests, bad terrain to fort, hot tourist, 1st portal on mineshaft bridge, risky underground triangulation to avoid digging up, then dug up into stronghold, dungeon messed up preemptive, pushed 95 small tower, got hit off and missed pred by 14 seconds",
1/29/2024 19:33:43,Village,Lava Pool,Bastion,plains,0:27:41,0:00:32,0:02:21,0:04:37,0:07:21,0:15:55,0:18:06,,0:21:16,0:23:52,0:26:03,156,8,15,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6024826205014850762,0:26:03,1/30/2024 0:33:43,Stables/Bridge,Half Bow,0,0,"2,631",FALSE,,,,,,,,https://youtu.be/uomoxk9oWhQ?si=zN0HodEAuCUa9RVc&t=7872,"Floating cactus over lava pool, decent blacksmith, 3iron golem, hoglin nation in crimson, almost died to lava strand dropping on head, got 9ed on obi in good gap, got 20 after trading triple and sick chest, no spawner in 32 rd, 0.8 angle change, didn't see ravine exposed portal room, missed pred by 3.2 seconds",
1/29/2024 19:02:58,Structureless,Lava Pool,Bastion,forest,0:58:05,0:00:07,0:03:34,0:04:18,0:05:58,0:18:33,0:20:00,,0:45:29,0:48:46,0:54:30,511,18,41,3,21,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3480497118625452903,0:54:30,1/30/2024 0:02:58,Housing/Treasure/Treasure/Bridge,Perch,1,2,"2,630",FALSE,,,,,,,,https://youtu.be/uomoxk9oWhQ?si=2922K1YHDh1TJQh1&t=4204,"Got iron and flint just by digging down for stone tools, hit zombie piglin with pearl near bastion and made top down route worse, got treasured, netherite sword, traded top treasure for restock, next spawner 26 chunks away, got treasured again, portaled out for food at 2nd treasure, 0.6 angle change Died to scroll pearling on 2.5 hearts and lost everything, went to different bastion on reenter, almost died to messing up old triple route, first run with 2 axis triangulations, double spawner in different fort, 1.4k second blind, scary digown moment, dungeon eye spy, confused positives and got 700 block blind, had to library for wood, no string for halfbow, misplaced obi at fountain, 7 min end fight",
1/29/2024 18:01:09,Structureless,Lava Pool,Bastion,forest,0:25:29,0:00:08,0:05:16,0:08:16,0:09:53,0:14:10,0:16:28,,0:21:43,0:22:25,0:24:12,142,8,18,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1879005463967394966,0:24:12,1/29/2024 23:01:09,Treasure,Half Bow,0,3,"2,629",FALSE,,,,,,,,https://youtu.be/uomoxk9oWhQ?si=Df-kRYtxtUBl4KZM&t=2458,"Zombie dropped carrot (0.83%), needed 2 different caves for iron, scuffed enter, spawned next to fort, lava top treasure, got only 16 pearls even after backup blocks, 1.5k blind, bad terrain to 2nd portal coords without pearls, needed 1 eye, y 14 starter, baby stronghold, missed pred by 13 seconds",
1/29/2024 17:31:29,Structureless,Lava Pool,Bastion,plains,0:27:32,0:00:22,0:04:20,0:07:29,0:09:11,0:14:35,0:16:45,,0:19:17,0:19:31,0:21:53,149,8,12,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3311607974625525185,0:21:53,1/29/2024 22:31:29,Housing,Other,0,1,"2,628",FALSE,,,,,,,,https://youtu.be/uomoxk9oWhQ?si=oU52X6cPsmXc3nZY&t=544,"structureless overworld with diamond pick, got spanish lesson mid run, didn't get 20 obi, hot tourist, ripped missing obi in fort chests, sick pearl leaving fort, 0.7 angle change, ocean exposed portal room, almost died to laggy dragon at zero",
1/28/2024 19:12:08,Structureless,Lava Pool,Bastion,forest,0:23:58,0:00:15,0:03:17,0:05:54,0:07:07,0:13:10,0:15:13,,0:20:01,0:21:18,0:22:55,178,9,13,2,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3966659645285308353,0:22:55,1/29/2024 0:12:08,Bridge,Half Bow,0,2,"2,627",FALSE,,,,,,,,https://youtu.be/OL4EVtaB31Y?si=lMC2bCNjz3afOQ3F&t=7258,"Structureless overworld with almost no animals, but got 4 3 drops from pigs, got jumped on by piglin on chalice, double single bridge, magma cube wither skeleton combo moment, forgot i had only 11 obi, 0.8 angle change, floating cactus over lava pool, portal room was bodyguarded, messed up pearl clip",
1/28/2024 18:45:29,Structureless,Lava Pool,Bastion,plains,0:19:46,0:00:20,0:03:19,0:04:14,0:05:28,0:11:11,0:13:04,,0:16:29,0:17:26,0:19:05,155,7,14,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8094674364290453466,0:19:05,1/28/2024 23:45:29,Stables,Half Bow,0,2,"2,626",FALSE,,,,,,,,https://youtu.be/OL4EVtaB31Y?si=NZeKeIL7iXDbNZic&t=5923,"Pretty fast structureless overworld, triple triple stables with a billion piglins but no entity cram, had to wait for enough pearls, nailed 0.9 angle change, walked in ravine, fyroah's law nav, dragon flew on low tower zero",
1/28/2024 18:23:13,Structureless,Lava Pool,Bastion,forest,0:27:14,0:00:05,0:06:46,0:06:57,0:09:34,0:16:51,0:18:29,,0:23:59,0:24:43,0:26:13,293,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7920283378639397220,0:26:13,1/28/2024 23:23:13,Treasure,Half Bow,0,1,"2,625",FALSE,,,,,,,,https://youtu.be/OL4EVtaB31Y?si=rDLOSs7wW47CZLJf&t=4138,"Far ruined portal, but no caves, spawned floating over lava lake, but could see fort, did bottom treasure first, second lava top treasure of the day, most normal top treasure ghast, scroll pearl moment doing axis, 0.7 angle change, mountain digdown, didn't have enough pearls for zero",
1/28/2024 17:51:01,Ship/BT,Magma Ravine,Bastion,forest,0:27:15,0:00:04,0:03:18,0:04:10,0:06:41,0:13:01,0:16:31,,0:20:05,0:23:34,0:26:08,325,8,16,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9086995663075389383,0:26:08,1/28/2024 22:51:01,Treasure,Half Bow,0,1,"2,624",FALSE,,,,,,,,https://youtu.be/OL4EVtaB31Y?si=HUmwAcjzI7Uzn_Yf&t=2178,"Trident guy inside of ocean ruin and an other one near boat, lava top treasure, ripped 3 gold blocks from double chest (1 in 595), got fort achievement while not seeing the fort, blaze bed hoglin incident, nailed 0.6 angle change, double tln throw, mineshaft corrupted preemptive, messed up pearl clip and didn't hit pred",
1/28/2024 17:20:48,Structureless,Lava Pool,Bastion,plains,0:25:26,0:00:21,0:04:54,0:06:57,0:11:21,0:16:26,0:18:17,,0:19:33,0:21:19,0:23:25,147,8,10,1,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6509824063026989951,0:23:25,1/28/2024 22:20:48,Stables,Half Bow,0,1,"2,623",FALSE,,,,,,,,https://youtu.be/OL4EVtaB31Y?si=wMAqOmyxythqyrb1&t=485,"Overworld with 0 animals, sus stew as food, almost died to crimson mobs, iron pick broke in bastion, scary hoglin moment, crazy strays in fort, wither skull, ripped 170 block blind, eye spy, wack ravine stronghold, bad pearl on tower on back zero, sick one cycle save",
1/27/2024 21:00:50,Village,Lava Pool,Bastion,wooded_hills,0:40:00,0:01:11,0:01:20,0:04:42,0:14:49,0:06:22,0:18:52,,0:21:18,0:22:42,0:38:50,527,8,16,1,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5807578134431476974,0:38:50,1/28/2024 2:00:50,Treasure,Other,1,2,"2,622",FALSE,,,,,,,,https://youtu.be/I7lHKBMxf40?si=BycWQxPvn80mZlWk&t=9425,"Spruce village, iron golem died in well, emeralds from chest for cod strats, cod was not saved but was cooked, berries for extra food, no close bastion so fort first, broke iron pick digging to bastion, iron in upper treasure, boat clutch down to treasure bridge, diamond boots and chestplate from lower treasure, 2.7 angle change, travelled in overworld across frozen ocean, sees stronghold exposed in ocean ravine silly zero fail shift-placing glowstone against anchor, death while towering pillars to break crystals, couldnt find tunnel to bastion so used wood picks, towered to 132 to wait for deragon",
1/27/2024 20:15:44,Structureless,Lava Pool,Bastion,forest,0:27:15,0:00:22,0:03:52,0:06:31,0:09:37,0:14:38,0:16:42,,0:23:41,0:24:07,0:25:28,282,8,13,6,25,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-6799578629832164193,0:25:28,1/28/2024 1:15:44,Bridge,Perch,0,0,"2,621",FALSE,,,,,,,,https://youtu.be/I7lHKBMxf40?si=8yD_xmykR1ZYvpps&t=7486,"3 skeletons in a cave, portal basically on bedrock, got bastion achievement before seeing it, got no iron, had to make stone pick, good terrain nav to fort, mistook 0.6 angle change as 1.2, still hit pred",
1/27/2024 19:45:06,Village,Lava Pool,Bastion,taiga,0:26:26,0:00:17,0:01:13,0:05:14,0:06:32,0:11:11,0:17:26,,0:22:24,0:22:57,0:25:57,209,8,14,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9127105550650030226,0:25:57,1/28/2024 0:45:06,Housing,Half Bow,0,1,"2,620",FALSE,,,,,,,,https://youtu.be/I7lHKBMxf40?si=1sc5BuxjCkH92n08&t=5685,"Blacksmith with no iron, still needed cod strats, got 9ed on obi and left with it, didn't either get rp nor fort chests, classiced with pig for last obi, 0.6 angle change in 4th ring, mined all 10 obi, still hit pred",
1/27/2024 19:14:56,Village,Lava Pool,Bastion,mountains,0:33:37,0:00:29,0:02:17,0:05:43,0:09:23,0:19:52,0:22:16,,0:26:45,0:30:14,0:32:39,298,11,15,1,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1180946986729891157,0:32:39,1/28/2024 0:14:56,Treasure,Full Bow,0,2,"2,619",FALSE,,,,,,,,https://youtu.be/I7lHKBMxf40?si=IfBiQ59HKWeLOuar&t=3404,"Went to far desert village, pretty scuffed portal building, almost died doing top treasure, scary 2 rd bottom treasure, hot tourist, eyeball moment trying to find fort, educated blind, needed 1 eye, stronghold reached to bedrock, dragon flew on cage back zero",
1/27/2024 18:38:20,Village,Magma Ravine,Bastion,mountains,0:36:40,0:00:13,0:05:04,0:05:09,0:09:58,0:16:00,0:18:49,,0:21:37,0:22:43,0:35:18,129,8,13,1,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2399802546790041189,0:35:18,1/27/2024 23:38:20,Treasure,Other,1,0,"2,618",FALSE,,,,,,,,https://youtu.be/I7lHKBMxf40?si=KbDqePkVOZtyp_9D&t=1057,"Far village, entered in magma ravine, forgot to craft iron pick, missed diamonds, average ghast moment trying to bridge over lava, crazy pearls on traverse to fort, eye spy, died after literally pearling on top of tower going for zero",
1/20/2024 19:48:35,Village,Lava Pool,Bastion,savanna,0:20:44,0:00:56,0:01:01,0:04:25,0:05:34,0:12:00,0:14:53,,0:17:43,0:19:20,0:20:14,165,8,20,1,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4048906467864481181,0:20:14,1/21/2024 0:48:35,Treasure,Zero Cycle,0,0,"2,617",FALSE,,,,,,,,https://youtu.be/zFRDhmy08d4?si=DrHL4NkF40pLicXg&t=20357,"Got 5 iron in shipwreck, went to desert village for food, cosmetic blacksmith, entered in crazy double ravine, first almost walked down ravine then walked it down, 300 block out bridge fastion, educated, built 2nd portal next to bridge chalice, death trap 4 4 digdown, cranking moment over ravine, zero",
1/20/2024 19:25:03,Structureless,Lava Pool,Bastion,plains,0:34:52,0:01:13,0:01:27,0:03:01,0:09:33,0:22:20,0:23:43,,0:29:14,0:31:05,0:33:02,399,8,15,1,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8098714718484989328,0:33:02,1/21/2024 0:25:03,Bridge,Perch,0,2,"2,616",FALSE,,,,,,,,https://youtu.be/zFRDhmy08d4?si=tkz5O2CrFmelCMqj&t=18083,"Highrolled for dolphins but didn't get them, fast enter with almost no food, bad terrain to far bastion, almost walked in lava gap, got hardrolled on item drop rng while getting food, again double single bridge, dip route, left on 16 pearls even after trading unknown backup blocks, close ssv fort, 2k blind, mineshaft stronghold overlap, boxed silverfish, dragon flew on back zero, wacky one cycl",
1/20/2024 18:46:46,Buried Treasure,Magma Ravine,Bastion,plains,0:25:09,0:00:41,0:00:57,0:03:35,0:06:09,0:14:43,0:16:54,,0:22:05,0:23:04,0:23:56,199,8,18,1,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4077742971304379026,0:23:56,1/20/2024 23:46:46,Bridge/Treasure,Zero Cycle,0,2,"2,615",FALSE,,,,,,,,https://youtu.be/zFRDhmy08d4?si=erQQiDXu7AqGf0UG&t=16371,"Mapless overworld, witch hut in the ocean, -20 seconds to water ghost bucket, double single bridge, almost got hit off by piglins twice, impossible block placement, got treasured, went for top chest for 20 obi, 0.6 angle change, pig went in nether, back to back zeros",
1/20/2024 18:19:01,Structureless,Magma Ravine,Bastion,plains,0:24:09,0:00:40,0:03:20,0:04:48,0:07:21,0:17:23,0:19:33,,0:21:42,0:22:50,0:23:48,368,13,13,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3007861153617219517,0:23:48,1/20/2024 23:19:01,Treasure,Zero Cycle,0,2,"2,614",FALSE,,,,,,,,https://youtu.be/zFRDhmy08d4?si=LQzDB7TCe4EWMQnP&t=14752,"Structureless overworld, got rolled on pig drops, nether spawn on a basalt wall, most normal treasure basaltion, sick fort generation, nailed educated, scroll pearled into silverfish in portal room, zero",
1/20/2024 17:52:19,Village,Lava Pool,Bastion,forest,0:25:40,0:00:22,0:00:59,0:09:49,0:10:46,0:18:28,0:20:12,,0:22:25,0:22:49,0:24:45,473,10,8,3,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5640412178381740145,0:24:45,1/20/2024 22:52:19,Treasure,Half Bow,0,2,"2,613",FALSE,,,,,,,,https://youtu.be/zFRDhmy08d4?si=OLVoDYK5Rgkvt2-U&t=13038,"Spawned near village, pig suffocated in haybales, villagers clutched up, needed to dig through 300 blocks to lava, at least sub 10 enter, spawner 29 chunks away, ripped looting 3 sword on the way to fort, cosmetic looting, 0.6 angle change, ocean exposed portal room, had no trust in back 94 zero",
1/19/2024 18:59:05,Village,Lava Pool,Bastion,plains,0:28:52,0:00:16,0:02:27,0:03:12,0:04:41,0:17:28,0:19:52,,0:23:49,0:24:57,0:27:23,189,8,15,1,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1619517712922411829,0:27:23,1/19/2024 23:59:05,Treasure,Half Bow,1,0,"2,612",FALSE,,,,,,,,https://youtu.be/noHD4vhATyg?si=R4tnguriWqt97xfk&t=17795,"Close village and boat, decided to go for shipwreck and bt, low 3 enter without boat, played bottom first, died to getting hit in lava by small magma cube, played village for reenter, lowrolled cod strats due to villagers not working, got almost no obi but bottom treasure chest clutched up, wandering trader came in nether on 1st portal, 1.2 angle change, wacky mineshaft stronghold, missed pearl on tower and lost pred to it ",
1/19/2024 18:27:41,Village,Lava Pool,Bastion,forest,0:27:12,0:00:07,0:01:31,0:06:23,0:13:52,0:07:14,0:16:01,,0:21:17,0:23:57,0:26:01,89,8,16,1,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498908861234374936,0:26:01,1/19/2024 23:27:41,Treasure,Perch,0,1,"2,611",FALSE,,,,,,,,https://youtu.be/noHD4vhATyg?si=rYTWFsaCQijE4hBd&t=16023,"Pie rayed for village, 3iron golem, tried preemptiving lava pool, found 8 vein of diamonds and dug up in y 17 lava pool, shieldless fort first, bad terrain to bastion, 1st portal blind next to outpost, got bad omen, 2.4k blind, pred died to bad stronghold",
1/19/2024 17:42:57,Structureless,Lava Pool,Bastion,plains,0:26:00,0:00:08,0:03:31,0:04:14,0:04:50,0:08:33,0:17:57,,0:22:05,0:23:02,0:24:45,149,8,17,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8238861043079512956,0:24:45,1/19/2024 22:42:57,Stables/Housing,Half Bow,0,0,"2,610",FALSE,,,,,,,,https://youtu.be/noHD4vhATyg?si=DtFxtPaL9cToMx3p&t=13405,"Average cave overworld, almost died digging down for lava, spawned next to double bad no triple stables, close ssv fort, had to play half with a shield, bastion 24 chunks away, 0.7 angle change, went for 1/13 perch for pred but didn't get it ",
1/19/2024 17:11:22,Buried Treasure,Magma Ravine,Bastion,plains,0:26:19,0:02:41,,0:06:16,0:09:31,0:06:16,0:11:31,,0:12:37,0:13:47,0:24:49,90,8,17,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3783817176701270787,0:24:49,1/19/2024 22:11:22,Housing,Other,1,1,"2,609",FALSE,,,,,,,https://clips.twitch.tv/AmazingAmericanEchidnaBudBlast-q936NK9xJGNnGv9l,https://youtu.be/noHD4vhATyg?si=2GWCXsL4WGOAYdnu&t=11489,"Spawned on island, dolphins found kelp more interesting, slowswimming to shipwreck with 7 iron, 53 dark oak tnt, spawned in lava fountain room of fort, did fort first, great terrain nav to bastion, almost eye spy starter, wack mineshaft stronghold overlap Threw sub 15 pace to not having any explosives, pearl crystaled instead of crossbowing, tried to one cycle with 10 enderman in fountain, looked at enderman at last cycle, got killed being blocked in after killing the dragon, still miraculously hit pred",
1/19/2024 16:41:53,Ship/BT,Magma Ravine,Bastion,plains,0:17:48,0:00:28,0:03:38,0:04:36,0:05:00,0:09:05,0:10:01,,0:15:05,0:16:10,0:17:08,194,8,18,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746123594907729813,0:17:08,1/19/2024 21:41:53,Bridge,Zero Cycle,0,1,"2,608",FALSE,,,,,,,,https://youtu.be/noHD4vhATyg?si=03r1LjFM4peikaz-&t=10237,"Decent ocean overworld, spawned next to bridge bastion, small magma cube on chalice, got jumped on by big magma cube, 9 min fort enter, blaze spawner cut off by fort itself, 0.9 angle change, blaze bed broke and relit portal, 2nd portal in same ravine as stronghold, ocean exposed portal room, got hit off by dragon after zero but pearl clutched",
